study_id,volume_id,reconstruction
train_5539_a,train_5539_a_1,1
train_7374_a,train_7374_a_1,1
train_19359_a,train_19359_a_1,1
train_1117_a,train_1117_a_1,1
train_8258_a,train_8258_a_1,1
train_247_a,train_247_a_1,1
train_14471_a,train_14471_a_1,1
train_14393_a,train_14393_a_1,1
train_9737_a,train_9737_a_1,1
train_16891_a,train_16891_a_1,1
train_18494_a,train_18494_a_1,1
train_3397_a,train_3397_a_1,1
train_1043_a,train_1043_a_1,1
train_11114_a,train_11114_a_1,1
train_11704_a,train_11704_a_1,1
train_7617_a,train_7617_a_1,1
train_9763_a,train_9763_a_1,1
train_11082_a,train_11082_a_1,1
train_11337_a,train_11337_a_1,1
train_7450_a,train_7450_a_1,1
train_7573_a,train_7573_a_1,1
train_5993_a,train_5993_a_1,1
train_19461_a,train_19461_a_1,1
train_7915_a,train_7915_a_1,1
train_14523_a,train_14523_a_1,1
train_3617_a,train_3617_a_1,1
train_14972_a,train_14972_a_1,1
train_1323_a,train_1323_a_1,1
train_18544_a,train_18544_a_1,1
train_9397_a,train_9397_a_1,1
train_12680_a,train_12680_a_1,1
train_13351_a,train_13351_a_1,1
train_1425_a,train_1425_a_1,1
train_15672_a,train_15672_a_1,1
train_3455_a,train_3455_a_1,1
train_6281_a,train_6281_a_1,1
train_4517_a,train_4517_a_1,1
train_8544_a,train_8544_a_1,1
train_10631_a,train_10631_a_1,1
train_16074_a,train_16074_a_1,1
train_2167_a,train_2167_a_1,1
train_6091_a,train_6091_a_1,1
train_14020_a,train_14020_a_1,1
train_7701_a,train_7701_a_1,1
train_12901_a,train_12901_a_1,1
train_12405_a,train_12405_a_1,1
train_12939_a,train_12939_a_1,1
train_19725_a,train_19725_a_1,1
train_4910_a,train_4910_a_1,1
train_9029_a,train_9029_a_1,1
train_16535_a,train_16535_a_1,1
train_8457_a,train_8457_a_1,1
train_8099_a,train_8099_a_1,1
train_2602_a,train_2602_a_1,1
train_3625_a,train_3625_a_1,1
train_7278_a,train_7278_a_1,1
train_14647_a,train_14647_a_1,1
train_16365_a,train_16365_a_1,1
train_17998_a,train_17998_a_1,1
train_14094_a,train_14094_a_1,1
train_10815_a,train_10815_a_1,1
train_6207_a,train_6207_a_1,1
train_14884_a,train_14884_a_1,1
train_7353_a,train_7353_a_1,1
train_14720_a,train_14720_a_1,1
train_7468_a,train_7468_a_1,1
train_17066_a,train_17066_a_1,1
train_12518_a,train_12518_a_1,1
train_1138_a,train_1138_a_1,1
train_6153_a,train_6153_a_1,1
train_15111_a,train_15111_a_1,1
train_6578_a,train_6578_a_1,1
train_1634_a,train_1634_a_1,1
train_14133_a,train_14133_a_1,1
train_9234_a,train_9234_a_1,1
train_12190_a,train_12190_a_1,1
train_19131_a,train_19131_a_1,1
train_16309_a,train_16309_a_1,1
train_17363_a,train_17363_a_1,1
train_17093_a,train_17093_a_1,1
train_13951_a,train_13951_a_1,1
train_13485_a,train_13485_a_1,1
train_18284_a,train_18284_a_1,1
train_13787_a,train_13787_a_1,1
train_1057_a,train_1057_a_1,1
train_802_a,train_802_a_1,1
train_14198_a,train_14198_a_1,1
train_11832_a,train_11832_a_1,1
train_4297_a,train_4297_a_1,1
train_18595_a,train_18595_a_1,1
train_13748_a,train_13748_a_1,1
train_4700_a,train_4700_a_1,1
train_11621_a,train_11621_a_1,1
train_13373_a,train_13373_a_1,1
train_4406_a,train_4406_a_1,1
train_11839_a,train_11839_a_1,1
train_394_a,train_394_a_1,1
train_16207_a,train_16207_a_1,1
train_8795_a,train_8795_a_1,1
train_15221_a,train_15221_a_1,1
train_18633_a,train_18633_a_1,1
train_7898_a,train_7898_a_1,1
train_5179_a,train_5179_a_1,1
train_2242_a,train_2242_a_1,1
train_3341_a,train_3341_a_1,1
train_14003_a,train_14003_a_1,1
train_2282_a,train_2282_a_1,1
train_3456_a,train_3456_a_1,1
train_6744_a,train_6744_a_1,1
train_18043_a,train_18043_a_1,1
train_15495_a,train_15495_a_1,1
train_5056_a,train_5056_a_1,1
train_7086_a,train_7086_a_1,1
train_1774_a,train_1774_a_1,1
train_4988_a,train_4988_a_1,1
train_1589_a,train_1589_a_1,1
train_12059_a,train_12059_a_1,1
train_16653_a,train_16653_a_1,1
train_17508_a,train_17508_a_1,1
train_11949_a,train_11949_a_1,1
train_16708_a,train_16708_a_1,1
train_17555_a,train_17555_a_1,1
train_10904_a,train_10904_a_1,1
train_15089_a,train_15089_a_1,1
train_10759_a,train_10759_a_1,1
train_2714_a,train_2714_a_1,1
train_5499_a,train_5499_a_1,1
train_15977_a,train_15977_a_1,1
train_9462_a,train_9462_a_1,1
train_5096_a,train_5096_a_1,1
train_3394_a,train_3394_a_1,1
train_13487_a,train_13487_a_1,1
train_507_a,train_507_a_1,1
train_6229_a,train_6229_a_1,1
train_17242_a,train_17242_a_1,1
train_2570_a,train_2570_a_1,1
train_13509_a,train_13509_a_1,1
train_7116_a,train_7116_a_1,1
train_11924_a,train_11924_a_1,1
train_8939_a,train_8939_a_1,1
train_1856_a,train_1856_a_1,1
train_17801_a,train_17801_a_1,1
train_1512_a,train_1512_a_1,1
train_16474_a,train_16474_a_1,1
train_2513_a,train_2513_a_1,1
train_907_a,train_907_a_1,1
train_17092_a,train_17092_a_1,1
train_17265_a,train_17265_a_1,1
train_3845_a,train_3845_a_1,1
train_11953_a,train_11953_a_1,1
train_19534_a,train_19534_a_1,1
train_4640_a,train_4640_a_1,1
train_13100_a,train_13100_a_1,1
train_3431_a,train_3431_a_1,1
train_3929_a,train_3929_a_1,1
train_12065_a,train_12065_a_1,1
train_16503_a,train_16503_a_1,1
train_8080_a,train_8080_a_1,1
train_5248_a,train_5248_a_1,1
train_6691_a,train_6691_a_1,1
train_11998_a,train_11998_a_1,1
train_1803_a,train_1803_a_1,1
train_2822_a,train_2822_a_1,1
train_2350_a,train_2350_a_1,1
train_4679_a,train_4679_a_1,1
train_15711_a,train_15711_a_1,1
train_5854_a,train_5854_a_1,1
train_14531_a,train_14531_a_1,1
train_4415_a,train_4415_a_1,1
train_305_a,train_305_a_1,1
train_15094_a,train_15094_a_1,1
train_18884_a,train_18884_a_1,1
train_7126_a,train_7126_a_1,1
train_15399_a,train_15399_a_1,1
train_16160_a,train_16160_a_1,1
train_12293_a,train_12293_a_1,1
train_2481_a,train_2481_a_1,1
train_12506_a,train_12506_a_1,1
train_11721_a,train_11721_a_1,1
train_464_a,train_464_a_1,1
train_4283_a,train_4283_a_1,1
train_14550_a,train_14550_a_1,1
train_15261_a,train_15261_a_1,1
train_10036_a,train_10036_a_1,1
train_6653_a,train_6653_a_1,1
train_6462_a,train_6462_a_1,1
train_2700_a,train_2700_a_1,1
train_16999_a,train_16999_a_1,1
train_10839_a,train_10839_a_1,1
train_8615_a,train_8615_a_1,1
train_7390_a,train_7390_a_1,1
train_13688_a,train_13688_a_1,1
train_5177_a,train_5177_a_1,1
train_11847_a,train_11847_a_1,1
train_7688_a,train_7688_a_1,1
train_11719_a,train_11719_a_1,1
train_14267_a,train_14267_a_1,1
train_20000_a,train_20000_a_1,1
train_3975_a,train_3975_a_1,1
train_14135_a,train_14135_a_1,1
train_16943_a,train_16943_a_1,1
train_8150_a,train_8150_a_1,1
train_3668_a,train_3668_a_1,1
train_16825_a,train_16825_a_1,1
train_18579_a,train_18579_a_1,1
train_14160_a,train_14160_a_1,1
train_2367_a,train_2367_a_1,1
train_16226_a,train_16226_a_1,1
train_1228_a,train_1228_a_1,1
train_6558_a,train_6558_a_1,1
train_10889_a,train_10889_a_1,1
train_5857_a,train_5857_a_1,1
train_7192_a,train_7192_a_1,1
train_4351_a,train_4351_a_1,1
train_562_a,train_562_a_1,1
train_17506_a,train_17506_a_1,1
train_17684_a,train_17684_a_1,1
train_8932_a,train_8932_a_1,1
train_6335_a,train_6335_a_1,1
train_711_a,train_711_a_1,1
train_16186_a,train_16186_a_1,1
train_16837_a,train_16837_a_1,1
train_5591_a,train_5591_a_1,1
train_11040_a,train_11040_a_1,1
train_8520_a,train_8520_a_1,1
train_13760_a,train_13760_a_1,1
train_14329_a,train_14329_a_1,1
train_5559_a,train_5559_a_1,1
train_15288_a,train_15288_a_1,1
train_12687_a,train_12687_a_1,1
train_19596_a,train_19596_a_1,1
train_13470_a,train_13470_a_1,1
train_2939_a,train_2939_a_1,1
train_8216_a,train_8216_a_1,1
train_7310_a,train_7310_a_1,1
train_3373_a,train_3373_a_1,1
train_18151_a,train_18151_a_1,1
train_15312_a,train_15312_a_1,1
train_2740_a,train_2740_a_1,1
train_6778_a,train_6778_a_1,1
train_15001_a,train_15001_a_1,1
train_8553_a,train_8553_a_1,1
train_15002_a,train_15002_a_1,1
train_14389_a,train_14389_a_1,1
train_12089_a,train_12089_a_1,1
train_13006_a,train_13006_a_1,1
train_2185_a,train_2185_a_1,1
train_7639_a,train_7639_a_1,1
train_15139_a,train_15139_a_1,1
train_10258_a,train_10258_a_1,1
train_15026_a,train_15026_a_1,1
train_523_a,train_523_a_1,1
train_18279_a,train_18279_a_1,1
train_15513_a,train_15513_a_1,1
train_5769_a,train_5769_a_1,1
train_5907_a,train_5907_a_1,1
train_15550_a,train_15550_a_1,1
train_19173_a,train_19173_a_1,1
train_16670_a,train_16670_a_1,1
train_12887_a,train_12887_a_1,1
train_18956_a,train_18956_a_1,1
train_13733_a,train_13733_a_1,1
train_15100_a,train_15100_a_1,1
train_13059_a,train_13059_a_1,1
train_6490_a,train_6490_a_1,1
train_18659_a,train_18659_a_1,1
train_11784_a,train_11784_a_1,1
train_4404_a,train_4404_a_1,1
train_4258_a,train_4258_a_1,1
train_10771_a,train_10771_a_1,1
train_12534_a,train_12534_a_1,1
train_169_a,train_169_a_1,1
train_16940_a,train_16940_a_1,1
train_9314_a,train_9314_a_1,1
train_11091_a,train_11091_a_1,1
train_17514_a,train_17514_a_1,1
train_13243_a,train_13243_a_1,1
train_283_a,train_283_a_1,1
train_13721_a,train_13721_a_1,1
train_13389_a,train_13389_a_1,1
train_5913_a,train_5913_a_1,1
train_5820_a,train_5820_a_1,1
train_12606_a,train_12606_a_1,1
train_10053_a,train_10053_a_1,1
train_5945_a,train_5945_a_1,1
train_1188_a,train_1188_a_1,1
train_6397_a,train_6397_a_1,1
train_6707_a,train_6707_a_1,1
train_1921_a,train_1921_a_1,1
train_13132_a,train_13132_a_1,1
train_12528_a,train_12528_a_1,1
train_9703_a,train_9703_a_1,1
train_5001_a,train_5001_a_1,1
train_657_a,train_657_a_1,1
train_14270_a,train_14270_a_1,1
train_6021_a,train_6021_a_1,1
train_5701_a,train_5701_a_1,1
train_4114_a,train_4114_a_1,1
train_19775_a,train_19775_a_1,1
train_1994_a,train_1994_a_1,1
train_11342_a,train_11342_a_1,1
train_1067_a,train_1067_a_1,1
train_337_a,train_337_a_1,1
train_4364_a,train_4364_a_1,1
train_1158_a,train_1158_a_1,1
train_12006_a,train_12006_a_1,1
train_4956_a,train_4956_a_1,1
train_11977_a,train_11977_a_1,1
train_2268_a,train_2268_a_1,1
train_18718_a,train_18718_a_1,1
train_4310_a,train_4310_a_1,1
train_10045_a,train_10045_a_1,1
train_17797_a,train_17797_a_1,1
train_18925_a,train_18925_a_1,1
train_9242_a,train_9242_a_1,1
train_1227_a,train_1227_a_1,1
train_9687_a,train_9687_a_1,1
train_10107_a,train_10107_a_1,1
train_1089_a,train_1089_a_1,1
train_19707_a,train_19707_a_1,1
train_11006_a,train_11006_a_1,1
train_13619_a,train_13619_a_1,1
train_2869_a,train_2869_a_1,1
train_12368_a,train_12368_a_1,1
train_9473_a,train_9473_a_1,1
train_3166_a,train_3166_a_1,1
train_9151_a,train_9151_a_1,1
train_3022_a,train_3022_a_1,1
train_16230_a,train_16230_a_1,1
train_9265_a,train_9265_a_1,1
train_17456_a,train_17456_a_1,1
train_15326_a,train_15326_a_1,1
train_17404_a,train_17404_a_1,1
train_13816_a,train_13816_a_1,1
train_2747_a,train_2747_a_1,1
train_8226_a,train_8226_a_1,1
train_12208_a,train_12208_a_1,1
train_17964_a,train_17964_a_1,1
train_2411_a,train_2411_a_1,1
train_3733_a,train_3733_a_1,1
train_8059_a,train_8059_a_1,1
train_3612_a,train_3612_a_1,1
train_9958_a,train_9958_a_1,1
train_6945_a,train_6945_a_1,1
train_11445_a,train_11445_a_1,1
train_18557_a,train_18557_a_1,1
train_18421_a,train_18421_a_1,1
train_14478_a,train_14478_a_1,1
train_16056_a,train_16056_a_1,1
train_16947_a,train_16947_a_1,1
train_10550_a,train_10550_a_1,1
train_12964_a,train_12964_a_1,1
train_15539_a,train_15539_a_1,1
train_18344_a,train_18344_a_1,1
train_9178_a,train_9178_a_1,1
train_2876_a,train_2876_a_1,1
train_8297_a,train_8297_a_1,1
train_3419_a,train_3419_a_1,1
train_17100_a,train_17100_a_1,1
train_13142_a,train_13142_a_1,1
train_7490_a,train_7490_a_1,1
train_11729_a,train_11729_a_1,1
train_4390_a,train_4390_a_1,1
train_2626_a,train_2626_a_1,1
train_11336_a,train_11336_a_1,1
train_11017_a,train_11017_a_1,1
train_12947_a,train_12947_a_1,1
train_9915_a,train_9915_a_1,1
train_12930_a,train_12930_a_1,1
train_11909_a,train_11909_a_1,1
train_13387_a,train_13387_a_1,1
train_15459_a,train_15459_a_1,1
train_1463_a,train_1463_a_1,1
train_2510_a,train_2510_a_1,1
train_6556_a,train_6556_a_1,1
train_2823_a,train_2823_a_1,1
train_19358_a,train_19358_a_1,1
train_1524_a,train_1524_a_1,1
train_14120_a,train_14120_a_1,1
train_2270_a,train_2270_a_1,1
train_9103_a,train_9103_a_1,1
train_3209_a,train_3209_a_1,1
train_10558_a,train_10558_a_1,1
train_9839_a,train_9839_a_1,1
train_17932_a,train_17932_a_1,1
train_4938_a,train_4938_a_1,1
train_9950_a,train_9950_a_1,1
train_6497_a,train_6497_a_1,1
train_9680_a,train_9680_a_1,1
train_15612_a,train_15612_a_1,1
train_1782_a,train_1782_a_1,1
train_606_a,train_606_a_1,1
train_1983_a,train_1983_a_1,1
train_17194_a,train_17194_a_1,1
train_344_a,train_344_a_1,1
train_4267_a,train_4267_a_1,1
train_10400_a,train_10400_a_1,1
train_10482_a,train_10482_a_1,1
train_1766_a,train_1766_a_1,1
train_11667_a,train_11667_a_1,1
train_11711_a,train_11711_a_1,1
train_5287_a,train_5287_a_1,1
train_348_a,train_348_a_1,1
train_6412_a,train_6412_a_1,1
train_4967_a,train_4967_a_1,1
train_5686_a,train_5686_a_1,1
train_9166_a,train_9166_a_1,1
train_13528_a,train_13528_a_1,1
train_1996_a,train_1996_a_1,1
train_12827_a,train_12827_a_1,1
train_13604_a,train_13604_a_1,1
train_5545_a,train_5545_a_1,1
train_10228_a,train_10228_a_1,1
train_3651_a,train_3651_a_1,1
train_11867_a,train_11867_a_1,1
train_1657_a,train_1657_a_1,1
train_10091_a,train_10091_a_1,1
train_80_a,train_80_a_1,1
train_19348_a,train_19348_a_1,1
train_2309_a,train_2309_a_1,1
train_3276_a,train_3276_a_1,1
train_18991_a,train_18991_a_1,1
train_14858_a,train_14858_a_1,1
train_3061_a,train_3061_a_1,1
train_2661_a,train_2661_a_1,1
train_4733_a,train_4733_a_1,1
train_16315_a,train_16315_a_1,1
train_3702_a,train_3702_a_1,1
train_13051_a,train_13051_a_1,1
train_10270_a,train_10270_a_1,1
train_7128_a,train_7128_a_1,1
train_14709_a,train_14709_a_1,1
train_19395_a,train_19395_a_1,1
train_8382_a,train_8382_a_1,1
train_16488_a,train_16488_a_1,1
train_18182_a,train_18182_a_1,1
train_13349_a,train_13349_a_1,1
train_1493_a,train_1493_a_1,1
train_8176_a,train_8176_a_1,1
train_17893_a,train_17893_a_1,1
train_19552_a,train_19552_a_1,1
train_11797_a,train_11797_a_1,1
train_13698_a,train_13698_a_1,1
train_446_a,train_446_a_1,1
train_19232_a,train_19232_a_1,1
train_5467_a,train_5467_a_1,1
train_14124_a,train_14124_a_1,1
train_15040_a,train_15040_a_1,1
train_7670_a,train_7670_a_1,1
train_16772_a,train_16772_a_1,1
train_7003_a,train_7003_a_1,1
train_3434_a,train_3434_a_1,1
train_414_a,train_414_a_1,1
train_7115_a,train_7115_a_1,1
train_4723_a,train_4723_a_1,1
train_6956_a,train_6956_a_1,1
train_12664_a,train_12664_a_1,1
train_10954_a,train_10954_a_1,1
train_11783_a,train_11783_a_1,1
train_8164_a,train_8164_a_1,1
train_4720_a,train_4720_a_1,1
train_4871_a,train_4871_a_1,1
train_10120_a,train_10120_a_1,1
train_9991_a,train_9991_a_1,1
train_15253_a,train_15253_a_1,1
train_10519_a,train_10519_a_1,1
train_11260_a,train_11260_a_1,1
train_4793_a,train_4793_a_1,1
train_12781_a,train_12781_a_1,1
train_6644_a,train_6644_a_1,1
train_16696_a,train_16696_a_1,1
train_10932_a,train_10932_a_1,1
train_15997_a,train_15997_a_1,1
train_883_a,train_883_a_1,1
train_19759_a,train_19759_a_1,1
train_15161_a,train_15161_a_1,1
train_14794_a,train_14794_a_1,1
train_11987_a,train_11987_a_1,1
train_16232_a,train_16232_a_1,1
train_545_a,train_545_a_1,1
train_18535_a,train_18535_a_1,1
train_13081_a,train_13081_a_1,1
train_12343_a,train_12343_a_1,1
train_4382_a,train_4382_a_1,1
train_13233_a,train_13233_a_1,1
train_18424_a,train_18424_a_1,1
train_1668_a,train_1668_a_1,1
train_12667_a,train_12667_a_1,1
train_3285_a,train_3285_a_1,1
train_12439_a,train_12439_a_1,1
train_12213_a,train_12213_a_1,1
train_13740_a,train_13740_a_1,1
train_10972_a,train_10972_a_1,1
train_19142_a,train_19142_a_1,1
train_19648_a,train_19648_a_1,1
train_10088_a,train_10088_a_1,1
train_15155_a,train_15155_a_1,1
train_4791_a,train_4791_a_1,1
train_3757_a,train_3757_a_1,1
train_6095_a,train_6095_a_1,1
train_14944_a,train_14944_a_1,1
train_4071_a,train_4071_a_1,1
train_4032_a,train_4032_a_1,1
train_16989_a,train_16989_a_1,1
train_5009_a,train_5009_a_1,1
train_3960_a,train_3960_a_1,1
train_3863_a,train_3863_a_1,1
train_7108_a,train_7108_a_1,1
train_16912_a,train_16912_a_1,1
train_10740_a,train_10740_a_1,1
train_11596_a,train_11596_a_1,1
train_5261_a,train_5261_a_1,1
train_4985_a,train_4985_a_1,1
train_17913_a,train_17913_a_1,1
train_326_a,train_326_a_1,1
train_14517_a,train_14517_a_1,1
train_15363_a,train_15363_a_1,1
train_3766_a,train_3766_a_1,1
train_985_a,train_985_a_1,1
train_12558_a,train_12558_a_1,1
train_19618_a,train_19618_a_1,1
train_7773_a,train_7773_a_1,1
train_11304_a,train_11304_a_1,1
train_13833_a,train_13833_a_1,1
train_15911_a,train_15911_a_1,1
train_5323_a,train_5323_a_1,1
train_9336_a,train_9336_a_1,1
train_11556_a,train_11556_a_1,1
train_10698_a,train_10698_a_1,1
train_4347_a,train_4347_a_1,1
train_2118_a,train_2118_a_1,1
train_589_a,train_589_a_1,1
train_6048_a,train_6048_a_1,1
train_14774_a,train_14774_a_1,1
train_12946_a,train_12946_a_1,1
train_4549_a,train_4549_a_1,1
train_3539_a,train_3539_a_1,1
train_1088_a,train_1088_a_1,1
train_2401_a,train_2401_a_1,1
train_722_a,train_722_a_1,1
train_4769_a,train_4769_a_1,1
train_2086_a,train_2086_a_1,1
train_11242_a,train_11242_a_1,1
train_3009_a,train_3009_a_1,1
train_746_a,train_746_a_1,1
train_12469_a,train_12469_a_1,1
train_15730_a,train_15730_a_1,1
train_12589_a,train_12589_a_1,1
train_10409_a,train_10409_a_1,1
train_3980_a,train_3980_a_1,1
train_19889_a,train_19889_a_1,1
train_130_a,train_130_a_1,1
train_11249_a,train_11249_a_1,1
train_11094_a,train_11094_a_1,1
train_9203_a,train_9203_a_1,1
train_11626_a,train_11626_a_1,1
train_18505_a,train_18505_a_1,1
train_9041_a,train_9041_a_1,1
train_11372_a,train_11372_a_1,1
train_14830_a,train_14830_a_1,1
train_90_a,train_90_a_1,1
train_7950_a,train_7950_a_1,1
train_6705_a,train_6705_a_1,1
train_8964_a,train_8964_a_1,1
train_4504_a,train_4504_a_1,1
train_17975_a,train_17975_a_1,1
train_15233_a,train_15233_a_1,1
train_16385_a,train_16385_a_1,1
train_3695_a,train_3695_a_1,1
train_17831_a,train_17831_a_1,1
train_6702_a,train_6702_a_1,1
train_14957_a,train_14957_a_1,1
train_1154_a,train_1154_a_1,1
train_9875_a,train_9875_a_1,1
train_7489_a,train_7489_a_1,1
train_12365_a,train_12365_a_1,1
train_11474_a,train_11474_a_1,1
train_18439_a,train_18439_a_1,1
train_18700_a,train_18700_a_1,1
train_8280_a,train_8280_a_1,1
train_2360_a,train_2360_a_1,1
train_564_a,train_564_a_1,1
train_15590_a,train_15590_a_1,1
train_19271_a,train_19271_a_1,1
train_16231_a,train_16231_a_1,1
train_14466_a,train_14466_a_1,1
train_18161_a,train_18161_a_1,1
train_18751_a,train_18751_a_1,1
train_18458_a,train_18458_a_1,1
train_17519_a,train_17519_a_1,1
train_15720_a,train_15720_a_1,1
train_3490_a,train_3490_a_1,1
train_2130_a,train_2130_a_1,1
train_17224_a,train_17224_a_1,1
train_18930_a,train_18930_a_1,1
train_8009_a,train_8009_a_1,1
train_9862_a,train_9862_a_1,1
train_4015_a,train_4015_a_1,1
train_19402_a,train_19402_a_1,1
train_505_a,train_505_a_1,1
train_17172_a,train_17172_a_1,1
train_5898_a,train_5898_a_1,1
train_18744_a,train_18744_a_1,1
train_9368_a,train_9368_a_1,1
train_4545_a,train_4545_a_1,1
train_13519_a,train_13519_a_1,1
train_12056_a,train_12056_a_1,1
train_15502_a,train_15502_a_1,1
train_15859_a,train_15859_a_1,1
train_8775_a,train_8775_a_1,1
train_13479_a,train_13479_a_1,1
train_14654_a,train_14654_a_1,1
train_11889_a,train_11889_a_1,1
train_8439_a,train_8439_a_1,1
train_918_a,train_918_a_1,1
train_18796_a,train_18796_a_1,1
train_18989_a,train_18989_a_1,1
train_12576_a,train_12576_a_1,1
train_14591_a,train_14591_a_1,1
train_4467_a,train_4467_a_1,1
train_19603_a,train_19603_a_1,1
train_18657_a,train_18657_a_1,1
train_12622_a,train_12622_a_1,1
train_16192_a,train_16192_a_1,1
train_18600_a,train_18600_a_1,1
train_17774_a,train_17774_a_1,1
train_14610_a,train_14610_a_1,1
train_8221_a,train_8221_a_1,1
train_18761_a,train_18761_a_1,1
train_9384_a,train_9384_a_1,1
train_1975_a,train_1975_a_1,1
train_19905_a,train_19905_a_1,1
train_7319_a,train_7319_a_1,1
train_17289_a,train_17289_a_1,1
train_19218_a,train_19218_a_1,1
train_1125_a,train_1125_a_1,1
train_9130_a,train_9130_a_1,1
train_498_a,train_498_a_1,1
train_8509_a,train_8509_a_1,1
train_2115_a,train_2115_a_1,1
train_2752_a,train_2752_a_1,1
train_3082_a,train_3082_a_1,1
train_3739_a,train_3739_a_1,1
train_11283_a,train_11283_a_1,1
train_7663_a,train_7663_a_1,1
train_403_a,train_403_a_1,1
train_9660_a,train_9660_a_1,1
train_4565_a,train_4565_a_1,1
train_13713_a,train_13713_a_1,1
train_360_a,train_360_a_1,1
train_5382_a,train_5382_a_1,1
train_13559_a,train_13559_a_1,1
train_12838_a,train_12838_a_1,1
train_17896_a,train_17896_a_1,1
train_19317_a,train_19317_a_1,1
train_10243_a,train_10243_a_1,1
train_10861_a,train_10861_a_1,1
train_13501_a,train_13501_a_1,1
train_17671_a,train_17671_a_1,1
train_7572_a,train_7572_a_1,1
train_8158_a,train_8158_a_1,1
train_7960_a,train_7960_a_1,1
train_10376_a,train_10376_a_1,1
train_8805_a,train_8805_a_1,1
train_17972_a,train_17972_a_1,1
train_5379_a,train_5379_a_1,1
train_8005_a,train_8005_a_1,1
train_11798_a,train_11798_a_1,1
train_5789_a,train_5789_a_1,1
train_14402_a,train_14402_a_1,1
train_3367_a,train_3367_a_1,1
train_6738_a,train_6738_a_1,1
train_11610_a,train_11610_a_1,1
train_5741_a,train_5741_a_1,1
train_19377_a,train_19377_a_1,1
train_9891_a,train_9891_a_1,1
train_18800_a,train_18800_a_1,1
train_15298_a,train_15298_a_1,1
train_1107_a,train_1107_a_1,1
train_4556_a,train_4556_a_1,1
train_2327_a,train_2327_a_1,1
train_10710_a,train_10710_a_1,1
train_14067_a,train_14067_a_1,1
train_83_a,train_83_a_1,1
train_15990_a,train_15990_a_1,1
train_4947_a,train_4947_a_1,1
train_11948_a,train_11948_a_1,1
train_11085_a,train_11085_a_1,1
train_17731_a,train_17731_a_1,1
train_8648_a,train_8648_a_1,1
train_19927_a,train_19927_a_1,1
train_12908_a,train_12908_a_1,1
train_17305_a,train_17305_a_1,1
train_3808_a,train_3808_a_1,1
train_14315_a,train_14315_a_1,1
train_8410_a,train_8410_a_1,1
train_7749_a,train_7749_a_1,1
train_18079_a,train_18079_a_1,1
train_13692_a,train_13692_a_1,1
train_34_a,train_34_a_1,1
train_5792_a,train_5792_a_1,1
train_951_a,train_951_a_1,1
train_1095_a,train_1095_a_1,1
train_8220_a,train_8220_a_1,1
train_1679_a,train_1679_a_1,1
train_982_a,train_982_a_1,1
train_11997_a,train_11997_a_1,1
train_13894_a,train_13894_a_1,1
train_18306_a,train_18306_a_1,1
train_17963_a,train_17963_a_1,1
train_19895_a,train_19895_a_1,1
train_10750_a,train_10750_a_1,1
train_13095_a,train_13095_a_1,1
train_2418_a,train_2418_a_1,1
train_9796_a,train_9796_a_1,1
train_9198_a,train_9198_a_1,1
train_16077_a,train_16077_a_1,1
train_8038_a,train_8038_a_1,1
train_14576_a,train_14576_a_1,1
train_17648_a,train_17648_a_1,1
train_19375_a,train_19375_a_1,1
train_19753_a,train_19753_a_1,1
train_1819_a,train_1819_a_1,1
train_1936_a,train_1936_a_1,1
train_10086_a,train_10086_a_1,1
train_15079_a,train_15079_a_1,1
train_436_a,train_436_a_1,1
train_18763_a,train_18763_a_1,1
train_19779_a,train_19779_a_1,1
train_9834_a,train_9834_a_1,1
train_9288_a,train_9288_a_1,1
train_7092_a,train_7092_a_1,1
train_16213_a,train_16213_a_1,1
train_11991_a,train_11991_a_1,1
train_19038_a,train_19038_a_1,1
train_5412_a,train_5412_a_1,1
train_20_a,train_20_a_1,1
train_6_a,train_6_a_1,1
train_4729_a,train_4729_a_1,1
train_15728_a,train_15728_a_1,1
train_7184_a,train_7184_a_1,1
train_3369_a,train_3369_a_1,1
train_18609_a,train_18609_a_1,1
train_480_a,train_480_a_1,1
train_9334_a,train_9334_a_1,1
train_6139_a,train_6139_a_1,1
train_10158_a,train_10158_a_1,1
train_5095_a,train_5095_a_1,1
train_3469_a,train_3469_a_1,1
train_12032_a,train_12032_a_1,1
train_15113_a,train_15113_a_1,1
train_9893_a,train_9893_a_1,1
train_2343_a,train_2343_a_1,1
train_13217_a,train_13217_a_1,1
train_325_a,train_325_a_1,1
train_16182_a,train_16182_a_1,1
train_2541_a,train_2541_a_1,1
train_1178_a,train_1178_a_1,1
train_11347_a,train_11347_a_1,1
train_11078_a,train_11078_a_1,1
train_8824_a,train_8824_a_1,1
train_9382_a,train_9382_a_1,1
train_13895_a,train_13895_a_1,1
train_9307_a,train_9307_a_1,1
train_10569_a,train_10569_a_1,1
train_4299_a,train_4299_a_1,1
train_10490_a,train_10490_a_1,1
train_10363_a,train_10363_a_1,1
train_5864_a,train_5864_a_1,1
train_10322_a,train_10322_a_1,1
train_1586_a,train_1586_a_1,1
train_9619_a,train_9619_a_1,1
train_3795_a,train_3795_a_1,1
train_12877_a,train_12877_a_1,1
train_12062_a,train_12062_a_1,1
train_4241_a,train_4241_a_1,1
train_12851_a,train_12851_a_1,1
train_7526_a,train_7526_a_1,1
train_17327_a,train_17327_a_1,1
train_7817_a,train_7817_a_1,1
train_6118_a,train_6118_a_1,1
